499.9975281,14.1240866834,0.2311307823,1.638
499.0131531,14.1240866834,0.2457378723,1.638
497.9906311,14.1240866834,0.2671333553,1.638
497.0058289,14.1240866834,0.2884423357,1.638
495.9829102,14.1240866834,0.2993551854,1.638
494.9976807,14.1240866834,0.3033910257,1.638
494.0122681,14.1240866834,0.2892926152,1.638
492.9887085,14.1240866834,0.283545021,1.638
492.0028687,14.1240866834,0.2819296273,1.638
491.0168457,14.1240866834,0.2913973663,1.638
489.9926453,14.1240866834,0.3023784924,1.638
489.0061951,14.1240866834,0.3105717202,1.638
487.9815979,14.1240866834,0.3357357563,1.638
486.994751,14.1240866834,0.3525517441,1.638
486.0077209,14.1240866834,0.3689279544,1.638
484.9825134,14.1240866834,0.3705296386,1.638
483.9950867,14.1240866834,0.3703527709,1.638
483.0074158,14.1240866834,0.3748594628,1.638
481.9815369,14.1240866834,0.3796494486,1.638
480.9935608,14.1240866834,0.3924045953,1.638
480.0053406,14.1240866834,0.3991128139,1.638
479.0167847,14.1240866834,0.4121093745,1.638
477.9901733,14.1240866834,0.4337728496,1.638
477.0013428,14.1240866834,0.4433133535,1.638
476.0123291,14.1240866834,0.4510739933,1.638
474.9850769,14.1240866834,0.4663618901,1.638
473.995636,14.1240866834,0.4792405375,1.638
473.0060425,14.1240866834,0.4851572702,1.638
472.0162354,14.1240866834,0.4982230044,1.638
470.9881287,14.1240866834,0.5244333082,1.638
469.9979553,14.1240866834,0.5398743273,1.638
469.0075684,14.1240866834,0.5485711491,1.638
468.0169067,14.1240866834,0.5685419113,1.638
466.9880676,14.1240866834,0.5764699301,1.638
465.9971313,14.1240866834,0.6013593871,1.638
465.0059204,14.1240866834,0.6069619849,1.638
464.0145874,14.1240866834,0.6235914663,1.638
462.9849243,14.1240866834,0.6408068741,1.638
461.9931641,14.1240866834,0.650616896,1.638
461.0012512,14.1240866834,0.6762077441,1.638
460.0091858,14.1240866834,0.6809739877,1.638
459.0168152,14.1240866834,0.6980632626,1.638
457.9862061,14.1240866834,0.7150664118,1.638
456.9935608,14.1240866834,0.7245845296,1.638
456.0006714,14.1240866834,0.7448038375,1.638
455.0076294,14.1240866834,0.7496966674,1.638
454.0144043,14.1240866834,0.7632892145,1.638
452.9827271,14.1240866834,0.7815125954,1.638
451.9891052,14.1240866834,0.7926547732,1.638
450.9953613,14.1240866834,0.811922833,1.638
450.0013733,14.1240866834,0.8165901094,1.638
449.0071716,14.1240866834,0.8307459985,1.638
448.0128784,14.1240866834,0.8472740767,1.638
447.0183411,14.1240866834,0.857508622,1.638
445.9853516,14.1240866834,0.8748593092,1.638
444.990448,14.1240866834,0.8862892872,1.638
443.9953918,14.1240866834,0.8925319275,1.638
443.0001221,14.1240866834,0.9087250521,1.638
442.0047302,14.1240866834,0.9148842647,1.638
441.0090332,14.1240866834,0.9299703337,1.638
440.0133057,14.1240866834,0.9348231219,1.638
439.017334,14.1240866834,0.9442864625,1.638
437.9828491,14.1240866834,0.9563531829,1.638
436.9865112,14.1240866834,0.9597094543,1.638
435.9900208,14.1240866834,0.9704347349,1.638
434.9933167,14.1240866834,0.9771234369,1.638
433.9964294,14.1240866834,0.9804235187,1.638
432.9994202,14.1240866834,0.9876752109,1.638
432.0021362,14.1240866834,0.9901002146,1.638
431.0047607,14.1240866834,0.9946755974,1.638
430.0071411,14.1240866834,0.9939415363,1.638
429.0094604,14.1240866834,0.9970100722,1.638
428.0115051,14.1240866834,0.9961355224,1.638
427.0133972,14.1240866834,0.9945080935,1.638
426.0151062,14.1240866834,0.9934814392,1.638
425.0166626,14.1240866834,0.9931296809,1.638
424.0180664,14.1240866834,0.9903432261,1.638
422.980896,14.1240866834,0.9873671972,1.638
421.9819031,14.1240866834,0.9853279914,1.638
420.9827881,14.1240866834,0.9772126257,1.638
419.983429,14.1240866834,0.9723126705,1.638
418.9839783,14.1240866834,0.9684620259,1.638
417.984314,14.1240866834,0.958219664,1.638
416.9845276,14.1240866834,0.9475563932,1.638
415.9844971,14.1240866834,0.9288847642,1.638
414.9843445,14.1240866834,0.9175698245,1.638
413.9840393,14.1240866834,0.9076564669,1.638
412.9834595,14.1240866834,0.8867623724,1.638
411.9828491,14.1240866834,0.8721513615,1.638
410.9819946,14.1240866834,0.84578891,1.638
409.9810181,14.1240866834,0.8251778327,1.638
409.0183411,14.1240866834,0.8016966096,1.638
408.0169983,14.1240866834,0.7923277282,1.638
407.0155029,14.1240866834,0.7589677593,1.638
406.0138245,14.1240866834,0.7466640726,1.638
405.0119934,14.1240866834,0.7060971712,1.638
404.0100098,14.1240866834,0.6973018006,1.638
403.0078735,14.1240866834,0.6509535283,1.638
402.0055542,14.1240866834,0.6358511177,1.638
401.0030518,14.1240866834,0.5992219981,1.638
400.0004272,14.1240866834,0.5856299569,1.638
